data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo
2020-12-02,Waasland-Beveren,Kortrijk,1,2,Vitória Visitante,1,1,D
2020-12-02,Standard,Club Brugge,0,0,Empate,0,0,D
2020-11-02,Charleroi,Mechelen,2,1,Vitória Mandante,0,0,D
2020-08-02,Mouscron,Oostende,3,1,Vitória Mandante,0,1,A
2020-08-02,St Truiden,Eupen,5,2,Vitória Mandante,3,2,H
2020-08-02,Cercle Brugge,Mechelen,3,2,Vitória Mandante,2,1,H
2020-08-02,Charleroi,Waregem,4,0,Vitória Mandante,1,0,H
2020-07-03,Standard,St Truiden,0,0,Empate,0,0,D
2020-07-03,Anderlecht,Waregem,7,0,Vitória Mandante,2,0,H
2020-07-03,Gent,Charleroi,1,4,Vitória Visitante,0,2,A
2020-07-03,Kortrijk,Antwerp,0,1,Vitória Visitante,0,0,D
2020-07-03,Mechelen,Eupen,1,1,Empate,1,0,H
2020-07-03,Mouscron,Waasland-Beveren,1,0,Vitória Mandante,0,0,D
2020-07-03,Oostende,Genk,2,4,Vitória Visitante,1,0,H
2020-07-03,Club Brugge,Cercle Brugge,2,1,Vitória Mandante,1,0,H
2020-07-02,Gent,Anderlecht,1,1,Empate,1,1,D
2020-02-29,Waregem,Kortrijk,2,2,Empate,2,0,H
2020-02-29,Antwerp,Oostende,3,1,Vitória Mandante,2,0,H
2020-02-29,Eupen,Mouscron,2,1,Vitória Mandante,1,1,D
2020-02-29,Waasland-Beveren,Anderlecht,0,3,Vitória Visitante,0,1,A
2020-02-28,St Truiden,Mechelen,0,3,Vitória Visitante,0,0,D
2020-02-23,Club Brugge,Charleroi,1,0,Vitória Mandante,1,0,H
2020-02-23,Anderlecht,Eupen,6,1,Vitória Mandante,4,0,H
2020-02-23,Gent,St Truiden,4,1,Vitória Mandante,3,0,H
2020-02-22,Mechelen,Waasland-Beveren,4,0,Vitória Mandante,2,0,H
2020-02-22,Mouscron,Cercle Brugge,0,1,Vitória Visitante,0,0,D
2020-02-22,Standard,Antwerp,1,0,Vitória Mandante,1,0,H
2020-02-22,Oostende,Waregem,1,1,Empate,1,1,D
2020-02-21,Kortrijk,Genk,0,1,Vitória Visitante,0,0,D
2020-02-16,Genk,Standard,1,3,Vitória Visitante,0,2,A
2020-02-16,Waregem,Mouscron,1,2,Vitória Visitante,0,1,A
2020-02-16,Antwerp,Charleroi,1,1,Empate,1,0,H
2020-02-15,Oostende,Kortrijk,0,3,Vitória Visitante,0,0,D
2020-02-15,Club Brugge,Waasland-Beveren,2,1,Vitória Mandante,1,0,H
2020-02-15,Mechelen,Anderlecht,2,0,Vitória Mandante,0,0,D
2020-02-15,St Truiden,Cercle Brugge,0,1,Vitória Visitante,0,0,D
2020-02-14,Eupen,Gent,2,3,Vitória Visitante,2,2,D
2020-02-13,Antwerp,Genk,1,1,Empate,1,1,D
2020-02-02,Waregem,Waasland-Beveren,5,0,Vitória Mandante,3,0,H
2020-02-02,Anderlecht,Mouscron,1,0,Vitória Mandante,0,0,D
2020-02-02,Club Brugge,Antwerp,1,0,Vitória Mandante,0,0,D
2020-01-31,Kortrijk,Standard,3,1,Vitória Mandante,0,0,D
2020-01-29,Charleroi,Club Brugge,0,0,Empate,0,0,D
2020-01-26,Kortrijk,Club Brugge,2,2,Empate,1,2,A
2020-01-26,Cercle Brugge,Anderlecht,1,2,Vitória Visitante,1,0,H
2020-01-26,Antwerp,Waregem,2,1,Vitória Mandante,1,1,D
2020-01-25,Mouscron,St Truiden,1,3,Vitória Visitante,0,1,A
2020-01-25,Gent,Genk,4,1,Vitória Mandante,1,1,D
2020-01-25,Waasland-Beveren,Eupen,0,1,Vitória Visitante,0,1,A
2020-01-24,Standard,Oostende,2,1,Vitória Mandante,0,0,D
2020-01-19,Waregem,Genk,0,3,Vitória Visitante,0,1,A
2020-01-19,Cercle Brugge,Antwerp,1,2,Vitória Visitante,1,1,D
2020-01-19,Anderlecht,Club Brugge,1,2,Vitória Visitante,1,1,D
2020-01-18,Eupen,Charleroi,1,1,Empate,1,1,D
2020-01-18,Oostende,Waasland-Beveren,0,1,Vitória Visitante,0,1,A
2020-01-18,St Truiden,Kortrijk,2,0,Vitória Mandante,0,0,D
2020-01-18,Gent,Mouscron,3,1,Vitória Mandante,1,0,H
2020-01-17,Mechelen,Standard,2,3,Vitória Visitante,0,1,A
2020-01-03,Genk,Club Brugge,1,2,Vitória Visitante,1,1,D
2020-01-03,Charleroi,Standard,2,0,Vitória Mandante,1,0,H
2020-01-03,Cercle Brugge,Gent,1,0,Vitória Mandante,1,0,H
2020-01-02,Genk,Charleroi,1,0,Vitória Mandante,1,0,H
2020-01-02,Mechelen,Gent,0,3,Vitória Visitante,0,1,A
2020-01-02,Oostende,St Truiden,1,0,Vitória Mandante,0,0,D
2020-01-02,Eupen,Cercle Brugge,1,0,Vitória Mandante,1,0,H
2019-12-27,Charleroi,Oostende,5,0,Vitória Mandante,1,0,H
2019-12-27,Antwerp,Anderlecht,0,0,Empate,0,0,D
2019-12-26,Mouscron,Mechelen,1,2,Vitória Visitante,0,2,A
2019-12-26,Standard,Gent,0,1,Vitória Visitante,0,0,D
2019-12-26,Kortrijk,Cercle Brugge,1,0,Vitória Mandante,0,0,D
2019-12-26,Genk,Eupen,2,1,Vitória Mandante,1,0,H
2019-12-26,Waasland-Beveren,St Truiden,1,0,Vitória Mandante,1,0,H
2019-12-26,Club Brugge,Waregem,4,0,Vitória Mandante,1,0,H
2019-12-22,Anderlecht,Genk,2,0,Vitória Mandante,0,0,D
2019-12-22,St Truiden,Antwerp,1,1,Empate,0,0,D
2019-12-22,Gent,Club Brugge,1,1,Empate,0,0,D
2019-12-21,Mouscron,Charleroi,1,1,Empate,1,0,H
2019-12-21,Cercle Brugge,Waregem,2,0,Vitória Mandante,1,0,H
2019-12-21,Eupen,Kortrijk,1,2,Vitória Visitante,1,1,D
2019-12-21,Waasland-Beveren,Standard,2,1,Vitória Mandante,0,1,A
2019-12-20,Mechelen,Oostende,1,0,Vitória Mandante,0,0,D
2019-12-15,Oostende,Gent,2,1,Vitória Mandante,1,1,D
2019-12-15,Club Brugge,Mechelen,3,0,Vitória Mandante,2,0,H
2019-12-15,Standard,Anderlecht,1,1,Empate,1,0,H
2019-12-14,Genk,Waasland-Beveren,4,1,Vitória Mandante,3,0,H
2019-12-14,Waregem,St Truiden,5,1,Vitória Mandante,2,1,H
2019-12-14,Antwerp,Eupen,1,0,Vitória Mandante,0,0,D
2019-12-14,Charleroi,Cercle Brugge,3,0,Vitória Mandante,1,0,H
2019-12-13,Kortrijk,Mouscron,1,2,Vitória Visitante,1,0,H
2019-11-30,Club Brugge,Mouscron,1,0,Vitória Mandante,1,0,H
2019-11-30,Charleroi,Waasland-Beveren,2,0,Vitória Mandante,2,0,H
2019-11-30,Waregem,Eupen,1,0,Vitória Mandante,1,0,H
2019-11-30,Genk,St Truiden,1,2,Vitória Visitante,1,2,A
2019-11-29,Antwerp,Mechelen,1,0,Vitória Mandante,0,0,D
2019-11-24,Anderlecht,Kortrijk,0,0,Empate,0,0,D
2019-11-24,St Truiden,Charleroi,1,3,Vitória Visitante,0,0,D
2019-11-24,Gent,Antwerp,1,1,Empate,1,0,H
2019-11-23,Mouscron,Genk,2,2,Empate,1,1,D
2019-11-23,Waasland-Beveren,Cercle Brugge,1,1,Empate,1,0,H
2019-11-23,Mechelen,Waregem,0,2,Vitória Visitante,0,1,A
2019-11-23,Eupen,Standard,1,2,Vitória Visitante,0,1,A
2019-11-22,Club Brugge,Oostende,2,0,Vitória Mandante,1,0,H
2019-11-21,Antwerp,Gent,3,2,Vitória Mandante,2,1,H
2019-11-08,St Truiden,Standard,2,1,Vitória Mandante,2,0,H
2019-11-08,Charleroi,Antwerp,2,1,Vitória Mandante,0,0,D
2019-11-08,Mouscron,Gent,2,1,Vitória Mandante,2,1,H
2019-10-31,Anderlecht,Gent,3,3,Empate,1,1,D
2019-10-30,Genk,Antwerp,2,2,Empate,0,1,A
2019-10-30,Mechelen,St Truiden,1,2,Vitória Visitante,1,0,H
2019-10-30,Standard,Waasland-Beveren,2,0,Vitória Mandante,1,0,H
2019-10-30,Waregem,Club Brugge,0,2,Vitória Visitante,0,1,A
2019-10-29,Cercle Brugge,Mouscron,2,2,Empate,1,1,D
2019-10-29,Kortrijk,Eupen,1,2,Vitória Visitante,0,2,A
2019-10-29,Oostende,Charleroi,0,1,Vitória Visitante,0,0,D
2019-10-27,Waasland-Beveren,Mechelen,1,3,Vitória Visitante,0,1,A
2019-10-27,St Truiden,Gent,0,0,Empate,0,0,D
2019-10-27,Club Brugge,Standard,1,1,Empate,0,1,A
2019-10-26,Genk,Cercle Brugge,1,0,Vitória Mandante,1,0,H
2019-10-26,Antwerp,Kortrijk,3,1,Vitória Mandante,1,0,H
2019-10-26,Waregem,Oostende,2,0,Vitória Mandante,0,0,D
2019-10-26,Charleroi,Mouscron,1,0,Vitória Mandante,0,0,D
2019-10-25,Eupen,Anderlecht,0,0,Empate,0,0,D
2019-10-20,Mechelen,Antwerp,3,1,Vitória Mandante,2,1,H
2019-10-20,Anderlecht,St Truiden,4,1,Vitória Mandante,2,0,H
2019-10-20,Cercle Brugge,Charleroi,0,3,Vitória Visitante,0,3,A
2019-10-19,Kortrijk,Waregem,2,0,Vitória Mandante,1,0,H
2019-10-19,Gent,Waasland-Beveren,2,0,Vitória Mandante,1,0,H
2019-10-19,Oostende,Eupen,2,3,Vitória Visitante,2,1,H
2019-10-19,Standard,Genk,1,0,Vitória Mandante,0,0,D
2019-10-18,Mouscron,Club Brugge,0,1,Vitória Visitante,0,1,A
2019-10-11,Standard,Mechelen,1,2,Vitória Visitante,0,1,A
2019-10-11,Antwerp,Club Brugge,2,1,Vitória Mandante,0,1,A
2019-10-11,Genk,Gent,0,2,Vitória Visitante,0,1,A
2019-10-08,Genk,Waregem,0,2,Vitória Visitante,0,1,A
2019-10-08,Eupen,Waasland-Beveren,1,1,Empate,0,1,A
2019-10-08,Cercle Brugge,Kortrijk,1,3,Vitória Visitante,1,0,H
2019-10-08,Oostende,Club Brugge,0,2,Vitória Visitante,0,0,D
2019-10-03,Cercle Brugge,Standard,1,2,Vitória Visitante,0,2,A
2019-10-03,Antwerp,Charleroi,1,2,Vitória Visitante,1,1,D
2019-10-03,Eupen,Club Brugge,0,4,Vitória Visitante,0,3,A
2019-10-03,Waasland-Beveren,Waregem,1,1,Empate,0,0,D
2019-10-03,Mouscron,St Truiden,1,1,Empate,1,1,D
2019-10-03,Gent,Oostende,2,1,Vitória Mandante,1,1,D
2019-10-03,Genk,Lokeren,1,0,Vitória Mandante,0,0,D
2019-10-03,Anderlecht,Kortrijk,2,0,Vitória Mandante,1,0,H
2019-10-02,Gent,Mouscron,1,2,Vitória Visitante,0,1,A
2019-10-02,Anderlecht,Waregem,0,0,Empate,0,0,D
2019-10-02,Cercle Brugge,Club Brugge,2,2,Empate,1,2,A
2019-09-29,Anderlecht,Waasland-Beveren,0,0,Empate,0,0,D
2019-09-29,Standard,Charleroi,1,1,Empate,0,1,A
2019-09-29,Oostende,Antwerp,1,1,Empate,0,1,A
2019-09-28,Mechelen,Club Brugge,0,5,Vitória Visitante,0,1,A
2019-09-28,Cercle Brugge,Eupen,1,2,Vitória Visitante,1,0,H
2019-09-28,Gent,Kortrijk,2,0,Vitória Mandante,0,0,D
2019-09-28,Mouscron,Waregem,2,2,Empate,1,0,H
2019-09-28,St Truiden,Genk,3,3,Empate,0,1,A
2019-09-22,Standard,Eupen,3,0,Vitória Mandante,2,0,H
2019-09-22,Waregem,Gent,2,2,Empate,1,1,D
2019-09-22,Club Brugge,Anderlecht,2,1,Vitória Mandante,1,1,D
2019-09-21,Waasland-Beveren,Mouscron,1,1,Empate,0,1,A
2019-09-21,Antwerp,Cercle Brugge,3,1,Vitória Mandante,1,1,D
2019-09-21,Genk,Oostende,3,1,Vitória Mandante,2,1,H
2019-09-21,Charleroi,St Truiden,0,3,Vitória Visitante,0,1,A
2019-09-20,Kortrijk,Mechelen,2,3,Vitória Visitante,1,0,H
2019-09-15,Gent,Mechelen,3,0,Vitória Mandante,3,0,H
2019-09-15,Anderlecht,Antwerp,1,2,Vitória Visitante,0,0,D
2019-09-15,Mouscron,Kortrijk,2,0,Vitória Mandante,1,0,H
2019-09-14,Cercle Brugge,Club Brugge,0,2,Vitória Visitante,0,1,A
2019-09-14,St Truiden,Waasland-Beveren,1,1,Empate,0,0,D
2019-09-14,Eupen,Waregem,1,1,Empate,0,1,A
2019-09-14,Oostende,Standard,1,4,Vitória Visitante,1,1,D
2019-09-13,Charleroi,Genk,2,1,Vitória Mandante,2,0,H
2019-09-11,Kortrijk,Waasland-Beveren,1,3,Vitória Visitante,0,2,A
2019-09-11,Charleroi,Eupen,1,0,Vitória Mandante,0,0,D
2019-09-11,Oostende,Mouscron,2,2,Empate,1,0,H
2019-09-11,Cercle Brugge,St Truiden,2,1,Vitória Mandante,1,0,H
2019-09-08,Anderlecht,Mechelen,0,0,Empate,0,0,D
2019-09-02,St Truiden,Waasland-Beveren,2,1,Vitória Mandante,1,1,D
2019-09-02,Charleroi,Oostende,1,1,Empate,0,0,D
2019-09-02,Eupen,Kortrijk,0,1,Vitória Visitante,0,1,A
2019-09-02,Lokeren,Antwerp,2,1,Vitória Mandante,1,0,H
2019-08-31,Waasland-Beveren,Charleroi,0,4,Vitória Visitante,0,1,A
2019-08-31,Kortrijk,Oostende,2,2,Empate,0,1,A
2019-08-31,Eupen,St Truiden,0,2,Vitória Visitante,0,1,A
2019-08-30,Mechelen,Mouscron,2,2,Empate,2,1,H
2019-08-25,Mouscron,Eupen,2,0,Vitória Mandante,1,0,H
2019-08-25,Standard,Kortrijk,2,1,Vitória Mandante,0,1,A
2019-08-24,Cercle Brugge,Waasland-Beveren,1,0,Vitória Mandante,0,0,D
2019-08-24,St Truiden,Waregem,0,0,Empate,0,0,D
2019-08-24,Oostende,Mechelen,2,1,Vitória Mandante,0,0,D
2019-08-23,Genk,Anderlecht,1,0,Vitória Mandante,0,0,D
2019-08-19,Waregem,Charleroi,3,1,Vitória Mandante,1,0,H
2019-08-18,Standard,Mouscron,4,1,Vitória Mandante,2,0,H
2019-08-18,Gent,Oostende,2,0,Vitória Mandante,0,0,D
2019-08-18,Antwerp,St Truiden,2,0,Vitória Mandante,1,0,H
2019-08-17,Kortrijk,Anderlecht,4,2,Vitória Mandante,0,1,A
2019-08-17,Mechelen,Cercle Brugge,3,1,Vitória Mandante,0,1,A
2019-08-17,Waasland-Beveren,Genk,0,4,Vitória Visitante,0,1,A
2019-08-16,Club Brugge,Eupen,0,0,Empate,0,0,D
2019-08-12,Mouscron,Standard,2,2,Empate,1,1,D
2019-08-12,Anderlecht,Charleroi,0,0,Empate,0,0,D
2019-08-12,Eupen,Oostende,1,0,Vitória Mandante,0,0,D
2019-08-11,Waregem,Anderlecht,1,2,Vitória Visitante,0,1,A
2019-08-02,Genk,Standard,2,0,Vitória Mandante,0,0,D
2019-07-28,Eupen,Antwerp,1,4,Vitória Visitante,1,1,D
2019-07-28,Anderlecht,Oostende,1,2,Vitória Visitante,1,1,D
2019-07-28,Charleroi,Gent,1,1,Empate,0,0,D
2019-07-27,St Truiden,Mouscron,0,1,Vitória Visitante,0,1,A
2019-07-27,Waregem,Mechelen,0,2,Vitória Visitante,0,1,A
2019-07-27,Waasland-Beveren,Club Brugge,1,3,Vitória Visitante,1,1,D
2019-07-27,Cercle Brugge,Standard,0,2,Vitória Visitante,0,0,D
2019-07-26,Genk,Kortrijk,2,1,Vitória Mandante,0,1,A
2019-07-12,Gent,Waregem,2,0,Vitória Mandante,2,0,H
2019-07-12,Cercle Brugge,Genk,1,2,Vitória Visitante,0,1,A
2019-07-12,Mechelen,Kortrijk,1,1,Empate,0,0,D
2019-07-12,St Truiden,Club Brugge,1,2,Vitória Visitante,1,1,D
2019-06-12,Waasland-Beveren,Antwerp,0,4,Vitória Visitante,0,1,A
2019-06-10,Genk,Mouscron,2,1,Vitória Mandante,0,0,D
2019-06-10,Club Brugge,Gent,4,0,Vitória Mandante,2,0,H
2019-06-10,Antwerp,Standard,2,2,Empate,1,0,H
2019-05-10,Waasland-Beveren,Oostende,3,1,Vitória Mandante,2,1,H
2019-05-10,Kortrijk,St Truiden,4,0,Vitória Mandante,3,0,H
2019-05-10,Eupen,Mechelen,0,2,Vitória Visitante,0,1,A
2019-05-10,Waregem,Cercle Brugge,6,0,Vitória Mandante,2,0,H
2019-04-10,Charleroi,Anderlecht,1,2,Vitória Visitante,1,1,D
2019-04-08,Antwerp,Waasland-Beveren,4,1,Vitória Mandante,2,1,H
2019-04-08,Mouscron,Anderlecht,0,0,Empate,0,0,D
2019-04-08,Gent,Eupen,6,1,Vitória Mandante,4,0,H
2019-03-17,Club Brugge,Mouscron,1,2,Vitória Visitante,0,1,A
2019-03-17,Lokeren,Cercle Brugge,3,1,Vitória Mandante,3,0,H
2019-03-17,Oostende,Anderlecht,0,2,Vitória Visitante,0,0,D
2019-03-17,Charleroi,Eupen,1,2,Vitória Visitante,1,1,D
2019-03-17,Waregem,Genk,3,3,Empate,1,2,A
2019-03-17,St Truiden,Gent,0,2,Vitória Visitante,0,1,A
2019-03-17,Standard,Waasland-Beveren,4,3,Vitória Mandante,0,2,A
2019-03-17,Kortrijk,Antwerp,2,0,Vitória Mandante,0,0,D
2019-03-11,Mechelen,Charleroi,2,2,Empate,2,2,D
2019-03-11,Gent,Standard,3,1,Vitória Mandante,0,1,A
2019-03-11,Anderlecht,Cercle Brugge,2,1,Vitória Mandante,2,1,H
2019-03-08,Kortrijk,Charleroi,1,1,Empate,0,1,A
2019-03-08,Standard,Waregem,4,0,Vitória Mandante,2,0,H
2019-03-08,Oostende,Cercle Brugge,3,1,Vitória Mandante,2,1,H
2019-03-08,Mechelen,Genk,3,1,Vitória Mandante,1,1,D
2019-03-03,Antwerp,Eupen,2,1,Vitória Mandante,0,0,D
2019-03-03,Waregem,Gent,1,3,Vitória Visitante,1,1,D
2019-03-03,Lokeren,Anderlecht,1,2,Vitória Visitante,0,1,A
2019-03-02,Club Brugge,Gent,1,1,Empate,0,1,A
2019-03-02,Standard,Anderlecht,2,1,Vitória Mandante,1,1,D
2019-03-02,St Truiden,Eupen,4,1,Vitória Mandante,2,1,H
2019-02-24,Anderlecht,Club Brugge,2,2,Empate,1,1,D
2019-02-24,Genk,Antwerp,0,0,Empate,0,0,D
2019-02-24,St Truiden,Charleroi,3,1,Vitória Mandante,2,1,H
2019-02-23,Cercle Brugge,Oostende,2,2,Empate,0,0,D
2019-02-23,Eupen,Waregem,2,3,Vitória Visitante,1,1,D
2019-02-23,Mouscron,Lokeren,1,0,Vitória Mandante,0,0,D
2019-02-23,Waasland-Beveren,Kortrijk,2,6,Vitória Visitante,0,2,A
2019-02-22,Gent,Standard,2,1,Vitória Mandante,2,0,H
2019-02-17,Club Brugge,Genk,3,1,Vitória Mandante,2,0,H
2019-02-17,Antwerp,Anderlecht,0,1,Vitória Visitante,0,0,D
2019-02-17,Mouscron,Cercle Brugge,3,0,Vitória Mandante,0,0,D
2019-02-16,Kortrijk,Charleroi,1,2,Vitória Visitante,0,0,D
2019-02-16,Oostende,Eupen,1,1,Empate,1,0,H
2019-02-16,Waasland-Beveren,Gent,2,1,Vitória Mandante,1,0,H
2019-02-16,Waregem,St Truiden,1,1,Empate,0,0,D
2019-02-15,Standard,Lokeren,3,1,Vitória Mandante,2,0,H
2019-02-11,Eupen,Genk,2,0,Vitória Mandante,2,0,H
2019-02-11,St Truiden,Oostende,1,0,Vitória Mandante,0,0,D
2019-02-11,Waasland-Beveren,Waregem,1,2,Vitória Visitante,0,1,A
2019-02-11,Club Brugge,Kortrijk,3,0,Vitória Mandante,2,0,H
2019-02-11,Mouscron,Antwerp,3,1,Vitória Mandante,0,1,A
2019-02-08,Club Brugge,St Truiden,6,0,Vitória Mandante,4,0,H
2019-02-03,Club Brugge,St Truiden,1,0,Vitória Mandante,0,0,D
2019-02-03,Kortrijk,Cercle Brugge,2,1,Vitória Mandante,0,1,A
2019-02-03,Oostende,Waasland-Beveren,1,1,Empate,0,0,D
2019-02-03,Charleroi,Genk,1,1,Empate,0,1,A
2019-02-02,Kortrijk,Lokeren,2,1,Vitória Mandante,1,0,H
2019-02-02,Waasland-Beveren,Genk,1,2,Vitória Visitante,1,0,H
2019-02-02,Waregem,Cercle Brugge,3,2,Vitória Mandante,2,1,H
2019-02-02,Oostende,Antwerp,0,2,Vitória Visitante,0,1,A
2019-01-27,Oostende,Club Brugge,1,2,Vitória Visitante,1,0,H
2019-01-27,Kortrijk,Gent,1,2,Vitória Visitante,1,1,D
2019-01-27,Anderlecht,Eupen,2,1,Vitória Mandante,0,1,A
2019-01-26,Lokeren,Waregem,0,3,Vitória Visitante,0,2,A
2019-01-26,Genk,Mouscron,1,2,Vitória Visitante,0,1,A
2019-01-26,Charleroi,Waasland-Beveren,2,2,Empate,1,2,A
2019-01-26,Cercle Brugge,St Truiden,1,2,Vitória Visitante,1,1,D
2019-01-25,Antwerp,Standard,1,1,Empate,0,0,D
2019-01-20,Mouscron,Oostende,2,1,Vitória Mandante,1,1,D
2019-01-20,Gent,Anderlecht,1,0,Vitória Mandante,0,0,D
2019-01-20,Club Brugge,Charleroi,0,1,Vitória Visitante,0,1,A
2019-01-19,Standard,Kortrijk,2,1,Vitória Mandante,0,1,A
2019-01-19,Waasland-Beveren,Cercle Brugge,1,1,Empate,0,0,D
2019-01-19,Waregem,Antwerp,1,2,Vitória Visitante,0,1,A
2019-01-19,Eupen,Lokeren,4,1,Vitória Mandante,2,0,H
2019-01-18,St Truiden,Genk,2,3,Vitória Visitante,1,1,D
